sensor1,sensor2,sensor3
0.007761,0.006871,0.007787
0.005657,0.006539,0.007712
0.008556,0.00737,0.008086
0.0072,0.007481,0.008236
0.007247,0.007758,0.008461
0.007621,0.00798,0.00861
0.00547,0.007315,0.008386
0.004348,0.006761,0.008161
0.007293,0.007204,0.008386
0.008088,0.00737,0.008535
0.006779,0.007204,0.008461
0.006358,0.007148,0.008461
0.007808,0.007703,0.00876
0.006966,0.007536,0.00876
0.007948,0.007758,0.00891
0.006639,0.007481,0.008835
0.005377,0.007148,0.00876
0.007106,0.007592,0.008985
0.005844,0.007148,0.008835
0.005844,0.007315,0.00891
0.007808,0.007813,0.009209
0.010239,0.008866,0.009733
0.0072,0.008312,0.009584
0.006686,0.008035,0.009509
0.006779,0.00798,0.009509
0.008556,0.008478,0.009808
0.010613,0.009032,0.010108
0.006545,0.008312,0.009883
0.007855,0.008423,0.009958
0.00561,0.007536,0.009584
0.006031,0.007481,0.009584
0.007808,0.007869,0.009733
0.007574,0.007869,0.009733
0.009164,0.008423,0.010033
0.005938,0.007536,0.009659
0.006312,0.007481,0.009584
0.00748,0.007647,0.009659
0.00748,0.007647,0.009659
0.005938,0.007425,0.009584
0.007153,0.007813,0.009733
0.006779,0.007592,0.009659
0.007855,0.007813,0.009733
0.007714,0.00798,0.009808
0.011641,0.009476,0.010557
0.008743,0.009199,0.010557
0.011408,0.010252,0.011081
0.009912,0.010307,0.011231
0.006265,0.009143,0.010857
0.011174,0.010252,0.011381
0.010987,0.010639,0.01168
0.007995,0.009975,0.01153
0.007667,0.009587,0.011381
0.006499,0.008977,0.011156
0.008275,0.00931,0.011381
0.010519,0.01003,0.011755
0.012156,0.010972,0.012204
0.012062,0.011027,0.012354
0.009351,0.010307,0.012129
0.008649,0.010196,0.012129
0.009818,0.010418,0.012279
0.010192,0.010362,0.012354
0.01108,0.010972,0.012728
0.011782,0.011471,0.013028
0.007761,0.010418,0.012653
0.006966,0.009864,0.012429
0.01468,0.011692,0.013252
0.011548,0.011637,0.013327
0.012436,0.012246,0.013777
0.013138,0.01269,0.014076
0.01094,0.012468,0.014076
0.007621,0.011304,0.013702
0.008556,0.010972,0.013627
0.010473,0.01136,0.013777
0.012436,0.012468,0.014376
0.009444,0.011914,0.014226
0.008135,0.011194,0.013926
0.013278,0.012524,0.014675
0.008883,0.011526,0.014226
0.01267,0.012745,0.014975
0.012623,0.012967,0.015124
0.012577,0.013244,0.015349
0.011267,0.012856,0.015274
0.007808,0.011748,0.014825
0.007527,0.011027,0.014525
0.005751,0.01003,0.014076
0.009912,0.010639,0.014226
0.010332,0.010861,0.014226
0.010192,0.011027,0.014376
0.010706,0.011249,0.014525
0.010379,0.011138,0.01445
0.009444,0.010861,0.014226
0.011969,0.011692,0.014675
0.008416,0.011027,0.014376
0.008042,0.010529,0.014076
0.012296,0.011859,0.01475
0.009912,0.011471,0.0146
0.012016,0.012246,0.015049
0.008416,0.011249,0.0146
0.00921,0.011138,0.014525
0.006966,0.010252,0.014076
0.009444,0.010861,0.014376
0.010099,0.011471,0.0146
0.011688,0.011914,0.014825
0.0108,0.011914,0.0149
0.016364,0.013853,0.015798
0.011174,0.013022,0.015574
0.008649,0.012136,0.015274
0.008229,0.011803,0.015124
0.008088,0.011083,0.014825
0.007948,0.010529,0.014525
0.008182,0.010529,0.01445
0.008322,0.010529,0.01445
0.010473,0.011083,0.0146
0.011501,0.011249,0.014675
0.010286,0.011249,0.014675
0.012062,0.012025,0.015049
0.012904,0.012634,0.015349
0.011408,0.012413,0.015274
0.008556,0.011637,0.014975
0.007948,0.011083,0.01475
0.0072,0.010473,0.014376
0.009958,0.011027,0.0146
0.012343,0.011748,0.0149
0.009631,0.011249,0.014675
0.011454,0.011914,0.014975
0.010706,0.012025,0.015124
0.010473,0.011914,0.015124
0.008182,0.011415,0.0149
0.007247,0.010639,0.014525
0.014213,0.012413,0.015274
0.011174,0.012136,0.015199
0.010426,0.011914,0.015124
0.007247,0.010861,0.014675
0.00893,0.011083,0.01475
0.011314,0.011637,0.014975
0.009818,0.011415,0.0149
0.01108,0.011582,0.014975
0.009771,0.011249,0.014825
0.008369,0.010639,0.01445
0.015054,0.012136,0.015124
0.013325,0.012634,0.015349
0.012764,0.013189,0.015648
0.007995,0.011859,0.015199
0.010426,0.012025,0.015274
0.011408,0.012246,0.015424
0.011361,0.012357,0.015424
0.009818,0.011859,0.015199
0.008275,0.011249,0.014975
0.010332,0.011859,0.015274
0.008883,0.011471,0.015049
0.00893,0.011194,0.014975
0.006125,0.009975,0.014376
0.0108,0.010861,0.014675
0.015475,0.012634,0.015424
0.01239,0.012357,0.015349
0.00879,0.011471,0.014975
0.00921,0.011526,0.014975
0.010192,0.011637,0.015049
0.006592,0.010362,0.01445
0.006779,0.009697,0.014076
0.010519,0.011027,0.0146
0.011127,0.011582,0.0149
0.017392,0.013632,0.015798
0.017673,0.015017,0.016622
0.016364,0.01546,0.016996
0.015054,0.01546,0.017146
0.012764,0.015405,0.01737
0.011267,0.014851,0.017296
0.012764,0.01546,0.01767
0.010987,0.014685,0.01752
0.011408,0.014574,0.01752
0.007387,0.012967,0.016921
0.008836,0.012246,0.016622
0.007527,0.011471,0.016098
0.007387,0.01075,0.015648
0.006639,0.01003,0.015274
0.007901,0.010085,0.015199
0.008977,0.010362,0.015199
0.012951,0.011637,0.015648
0.00907,0.010972,0.015274
0.007293,0.010141,0.014825
0.009351,0.010362,0.014825
0.008182,0.009975,0.014525
0.009257,0.010362,0.0146
0.010519,0.010473,0.0146
0.007621,0.009753,0.014076
0.010706,0.010529,0.01445
0.010286,0.010861,0.0146
0.014166,0.012246,0.015199
0.00879,0.011194,0.014675
0.008649,0.010972,0.0146
0.009164,0.011027,0.0146
0.01108,0.011914,0.015049
0.009631,0.011748,0.014975
0.013278,0.012967,0.015574
0.009958,0.012025,0.015274
0.00748,0.011138,0.014825
0.009444,0.011249,0.014825
0.008556,0.01075,0.0146
0.007621,0.010141,0.014226
0.007761,0.009808,0.013926
0.007948,0.009531,0.013777
0.008135,0.009531,0.013702
0.00706,0.008977,0.013327
0.00907,0.009254,0.013327
0.007948,0.009143,0.013178
0.008883,0.009254,0.013103
0.007714,0.008977,0.012953
0.006966,0.008589,0.012653
0.007293,0.008534,0.012504
0.006919,0.008312,0.012279
0.00748,0.008423,0.012279
0.007527,0.008257,0.012055
0.006358,0.007813,0.011755
0.007527,0.008201,0.01183
0.006312,0.00798,0.011605
0.007387,0.00809,0.011605
0.009444,0.0087,0.01183
0.006405,0.00809,0.011456
0.00748,0.008368,0.01153
0.006125,0.00798,0.011306
0.007948,0.008201,0.011306
0.007247,0.00809,0.011231
0.008836,0.0087,0.011456
0.008275,0.008866,0.01153
0.007995,0.008922,0.01153
0.009304,0.009365,0.011755
0.011501,0.010196,0.012129
0.008509,0.009642,0.011905
0.007293,0.009199,0.011755
0.008509,0.009199,0.011755
0.008229,0.009143,0.01168
0.006265,0.008534,0.011456
0.005891,0.008146,0.011231
0.011314,0.009919,0.012055
0.006218,0.0087,0.011456
0.00533,0.008035,0.011156
0.009865,0.008811,0.011381
0.006779,0.00809,0.011081
0.00706,0.008035,0.011006
0.004675,0.007204,0.010557
0.006265,0.007481,0.010632
0.00907,0.00809,0.010782
0.005751,0.007315,0.010407
0.006031,0.00737,0.010332
0.005891,0.007315,0.010258
0.009444,0.008257,0.010632
0.007714,0.008146,0.010557
0.005938,0.007758,0.010332
0.006265,0.007703,0.010332
0.004488,0.006927,0.009883
0.005003,0.006761,0.009733
0.006732,0.007148,0.009808
0.007106,0.007481,0.009958
0.006171,0.007259,0.009808
0.007901,0.007592,0.009883
0.010145,0.008589,0.010332
0.007761,0.008257,0.010258
0.007714,0.008146,0.010183
0.008229,0.008534,0.010407
0.005236,0.007647,0.010033
0.00547,0.007425,0.009883
0.006031,0.00737,0.009808
0.007621,0.007813,0.010033
0.006592,0.007536,0.009883
0.004488,0.006761,0.009434
0.006125,0.007148,0.009584
0.006919,0.007259,0.009584
0.005377,0.006761,0.009359
0.006031,0.006871,0.009359
0.004535,0.006262,0.00906
0.008883,0.007592,0.009584
0.007434,0.007592,0.009584
0.006125,0.007204,0.009434
0.004862,0.00665,0.009134
0.006499,0.006982,0.009209
0.004582,0.006373,0.00891
0.006405,0.006816,0.00906
0.006966,0.007093,0.009209
0.003693,0.006096,0.008685
0.005657,0.006428,0.00876
0.004956,0.00604,0.008535
0.006499,0.006317,0.00861
0.006171,0.006317,0.008535
0.004348,0.005652,0.008236
0.003834,0.005375,0.008011
0.00187,0.004433,0.007412
0.003787,0.00471,0.007412
0.005564,0.005153,0.007562
0.006499,0.005763,0.007787
0.00561,0.005652,0.007712
0.003787,0.005209,0.007412
0.006405,0.00604,0.007787
0.004722,0.005597,0.007562
0.00346,0.005098,0.007188
0.0036,0.004987,0.007188
0.006125,0.005486,0.007263
0.004769,0.005264,0.007188
0.00346,0.004932,0.006963
0.003787,0.004766,0.006888
0.004442,0.004766,0.006813
0.004629,0.004932,0.006813
0.004301,0.004821,0.006739
0.002852,0.004322,0.006439
0.003647,0.004267,0.006364
0.006732,0.005043,0.006589
0.003506,0.004322,0.006214
0.00346,0.004101,0.006065
0.007808,0.005431,0.006589
0.007621,0.006206,0.006963
0.004395,0.005375,0.006664
0.005143,0.005486,0.006739
0.005751,0.005652,0.006813
0.00533,0.005652,0.006888
0.004675,0.005486,0.006813
0.004161,0.005209,0.006664
0.004068,0.004932,0.006514
0.005096,0.005209,0.006589
0.003506,0.004655,0.006364
0.002431,0.004101,0.006065
0.002618,0.003768,0.005765
0.003553,0.003768,0.00569
0.004442,0.00399,0.00569
0.002805,0.003546,0.005466
0.004862,0.004101,0.005615
0.005844,0.004599,0.00584
0.005564,0.004766,0.00584
0.004114,0.004489,0.00569
0.002758,0.003934,0.005466
0.002618,0.003657,0.005241
0.003693,0.003713,0.005166
0.002291,0.003269,0.004942
0.005844,0.004211,0.005316
0.003693,0.003768,0.005016
0.004769,0.004156,0.005166
0.004068,0.004101,0.005166
0.00374,0.00399,0.005091
0.003132,0.003768,0.004942
0.002945,0.003546,0.004792
0.002665,0.003436,0.004717
0.003787,0.003546,0.004717
0.003366,0.00338,0.004642
0.002197,0.002992,0.004417
0.002758,0.002992,0.004343
0.00159,0.002549,0.004043
0.002571,0.002549,0.003968
0.00346,0.002826,0.004043
0.004208,0.003159,0.004118
0.005003,0.003491,0.004268
0.004862,0.003657,0.004343
0.003647,0.003546,0.004268
0.003506,0.003546,0.004268
0.003693,0.003546,0.004268
0.005143,0.004211,0.004567
0.004816,0.004433,0.004717
0.003693,0.004267,0.004642
0.004161,0.004378,0.004792
0.003974,0.004433,0.004867
0.00374,0.004156,0.004717
0.00201,0.003491,0.004417
0.002571,0.003436,0.004343
0.002104,0.003103,0.004193
0.002478,0.002992,0.004118
0.001917,0.002604,0.003968
0.002057,0.002494,0.003819
0.002665,0.002549,0.003744
0.002244,0.002494,0.003669
0.003132,0.002715,0.003669
0.002197,0.002494,0.003519
0.004442,0.003269,0.003819
0.005377,0.003934,0.004118
0.003647,0.003768,0.004118
0.004488,0.004045,0.004268
0.004956,0.004378,0.004417
0.003927,0.004156,0.004343
0.003319,0.003934,0.004268
0.005891,0.004932,0.004792
0.003834,0.004433,0.004642
0.005003,0.00471,0.004792
0.002665,0.004045,0.004567
0.002104,0.003546,0.004343
0.003647,0.003713,0.004343
0.002104,0.003159,0.004118
0.003039,0.003214,0.004118
0.004395,0.003491,0.004193
0.002431,0.002992,0.003968
0.003413,0.003269,0.004118
0.003693,0.003325,0.004118
0.00173,0.002771,0.003819
0.001543,0.002494,0.003669
0.001403,0.002161,0.003444
0.000701,0.001718,0.00307
0.001777,0.001939,0.00322
0.00201,0.001939,0.002995
0.002244,0.001939,0.002995
0.002618,0.002106,0.002995
0.002104,0.001995,0.002845
0.002104,0.001995,0.002845
0.003647,0.002383,0.002995
0.003319,0.002438,0.002995
0.002571,0.002327,0.002845
0.002057,0.002106,0.00277
0.002431,0.002272,0.002845
0.003039,0.002494,0.00292
0.00173,0.002217,0.00277
0.000888,0.001829,0.002546
0.003226,0.002161,0.002695
0.002758,0.002161,0.002621
0.002618,0.002161,0.002621
0.003226,0.002438,0.002695
0.001449,0.001939,0.002471
0.001636,0.001884,0.002396
0.001029,0.001607,0.002246
0.002899,0.00205,0.002396
0.00201,0.001884,0.002246
0.003086,0.002217,0.002396
0.002057,0.001939,0.002246
0.002665,0.00205,0.002246
0.002338,0.001995,0.002246
0.002244,0.00205,0.002246
0.001309,0.001773,0.002096
0.003039,0.002217,0.002246
0.00173,0.001939,0.002171
0.001543,0.001773,0.002096
0.002431,0.002106,0.002171
0.002899,0.002383,0.002321
0.002571,0.002272,0.002321
0.000935,0.001773,0.002022
0.000795,0.001496,0.001947
0.00173,0.001552,0.001872
0.002899,0.00205,0.002096
0.002244,0.001995,0.002096
0.001496,0.001718,0.002022
0.001636,0.001662,0.001947
0.001917,0.001718,0.001947
0.002291,0.001829,0.002022
0.003132,0.002106,0.002096
0.002618,0.002217,0.002171
0.002104,0.002106,0.002171
0.000935,0.001662,0.001947
0.001449,0.001607,0.001947
0.000701,0.001275,0.001722
0.001964,0.001496,0.001797
0.00187,0.001496,0.001722
0.002525,0.001773,0.001872
0.002104,0.001718,0.001797
0.002899,0.001939,0.001872
0.001823,0.001773,0.001797
0.002197,0.001939,0.001872
0.003226,0.002161,0.002022
0.002525,0.001995,0.001947
0.002431,0.001939,0.001947
0.003647,0.002494,0.002171
0.002338,0.002272,0.002096
0.002151,0.002161,0.002096
0.002104,0.00205,0.002096
0.002758,0.002272,0.002171
0.001964,0.00205,0.002096
0.001543,0.001829,0.002022
0.001449,0.001718,0.001947
0.00159,0.001607,0.001872
0.001777,0.001662,0.001872
0.002244,0.001662,0.001872
0.002665,0.001995,0.002022
0.002478,0.00205,0.002096
0.002104,0.001995,0.002022
0.002618,0.002106,0.002096
0.001917,0.001939,0.002022
0.001823,0.001884,0.002022
0.001262,0.001662,0.001947
0.000842,0.00133,0.001797
0.00201,0.001718,0.001872
0.001543,0.001552,0.001797
0.004208,0.002383,0.002171
0.002805,0.002327,0.002171
0.004021,0.002715,0.002396
0.002431,0.002549,0.002321
0.001964,0.002383,0.002246
0.001029,0.001995,0.002096
0.001496,0.001829,0.002022
0.001543,0.001718,0.001947
0.002431,0.001829,0.002022
0.001449,0.001552,0.001872
0.005844,0.003103,0.002546
0.002758,0.002549,0.002396
0.001636,0.002272,0.002246
0.001309,0.00205,0.002171
0.001823,0.001995,0.002096
0.001262,0.001773,0.002022
0.000842,0.001496,0.001872
0.000655,0.001275,0.001722
0.002151,0.001607,0.001872
0.00201,0.001552,0.001797
0.001403,0.001385,0.001722
0.001543,0.001385,0.001647
0.001964,0.001441,0.001647
0.002197,0.001496,0.001647
0.002384,0.001773,0.001722
0.002151,0.001718,0.001722
0.002151,0.001718,0.001647
0.002057,0.001773,0.001722
0.001075,0.001441,0.001497
0.001683,0.001496,0.001497
0.00201,0.001607,0.001572
0.002431,0.001773,0.001647
0.003132,0.002106,0.001797
0.002805,0.002106,0.001797
0.001309,0.001773,0.001647
0.001169,0.001607,0.001572
0.001216,0.001496,0.001497
0.001309,0.001441,0.001497
0.001636,0.001496,0.001497
0.002057,0.001662,0.001572
0.001917,0.001662,0.001572
0.001496,0.001496,0.001497
0.002197,0.001773,0.001572
0.001683,0.001607,0.001497
0.002525,0.001829,0.001647
0.002571,0.001939,0.001647
0.002899,0.002106,0.001797
0.00159,0.001773,0.001647
0.001449,0.001607,0.001497
0.00159,0.001662,0.001572
0.00201,0.001718,0.001572
0.001636,0.001607,0.001497
0.001216,0.001441,0.001423
0.00159,0.001441,0.001423
0.000935,0.001219,0.001348
0.000514,0.000942,0.001198
0.001636,0.001164,0.001273
0.001683,0.001219,0.001273
0.001636,0.001164,0.001273
0.000561,0.000831,0.001048
0.001309,0.000997,0.001123
0.001543,0.001108,0.001123
0.00159,0.001219,0.001123
0.000795,0.000942,0.001048
0.00173,0.001108,0.001048
0.002197,0.001275,0.001123
0.001449,0.001164,0.001048
0.00159,0.00133,0.001123
0.000748,0.000997,0.000898
0.000281,0.00072,0.000824
0.000935,0.000776,0.000824
0.001403,0.000831,0.000824
0.001823,0.000997,0.000898
0.001216,0.000942,0.000824
0.001823,0.000997,0.000898
0.00159,0.001108,0.000898
0.001169,0.000942,0.000824
0.001309,0.000997,0.000824
0.001309,0.000942,0.000824
0.000468,0.000665,0.000674
0.000468,0.000499,0.000599
0.001309,0.000665,0.000599
0.002384,0.001108,0.000824
0.003553,0.001607,0.001048
0.00159,0.00133,0.000898
0.002244,0.001607,0.001048
0.00173,0.001607,0.001123
0.001449,0.001441,0.001048
0.000888,0.001219,0.000898
0.00187,0.001441,0.001048
0.001917,0.001496,0.001048
0.00173,0.001496,0.001123
0.001169,0.001385,0.001048
0.000701,0.001164,0.000898
0.002478,0.001662,0.001198
0.001636,0.001496,0.001123
0.000982,0.001219,0.000898
0.002945,0.001718,0.001198
0.001777,0.001552,0.001123
0.00159,0.001385,0.001123
0.002852,0.001773,0.001273
0.002151,0.001718,0.001273
0.001403,0.001496,0.001198
0.001309,0.001441,0.001198
0.000655,0.001164,0.001048
0.001777,0.00133,0.001123
0.0036,0.002106,0.001497
0.00159,0.001773,0.001423
0.001683,0.001829,0.001423
0.002384,0.001995,0.001572
0.002758,0.002217,0.001647
0.002805,0.002438,0.001797
0.001262,0.001939,0.001647
0.00173,0.001884,0.001647
0.001216,0.001607,0.001497
0.000982,0.001441,0.001423
0.002618,0.001939,0.001647
0.001964,0.001773,0.001572
0.000888,0.001385,0.001423
0.001309,0.001385,0.001423
0.001029,0.001164,0.001273
0.001075,0.001108,0.001273
0.00159,0.001219,0.001273
0.00187,0.001275,0.001273
0.001403,0.001219,0.001273
0.002057,0.001441,0.001348
0.00159,0.00133,0.001273
0.001496,0.001219,0.001273
0.001964,0.00133,0.001273
0.002384,0.001496,0.001348
0.001262,0.001164,0.001198
0.000935,0.000997,0.001123
0.00173,0.001219,0.001198
0.000935,0.000997,0.001048
0.002992,0.001441,0.001198
0.002618,0.001496,0.001273
0.00187,0.001441,0.001273
0.001216,0.001219,0.001123
0.001216,0.001164,0.001123
0.001029,0.000997,0.000898
0.000374,0.00072,0.000824
0.000281,0.000554,0.000749
0.002618,0.000997,0.000898
0.001823,0.000997,0.000898
0.002104,0.001164,0.000898
0.001449,0.000997,0.000824
0.003553,0.001718,0.001123
0.002104,0.001552,0.001048
0.002104,0.001552,0.001123
0.001543,0.001441,0.001048
0.002057,0.001607,0.001123
0.001777,0.001552,0.001123
0.002384,0.001718,0.001273
0.001169,0.001441,0.001123
0.00201,0.001552,0.001198
0.000935,0.001219,0.001048
0.001496,0.00133,0.001123
0.000701,0.000997,0.000898
0.000561,0.000887,0.000824
0.002665,0.001441,0.001048
0.001964,0.001385,0.001048
0.002571,0.001607,0.001198
0.001309,0.001385,0.001048
0.00187,0.001496,0.001123
0.001309,0.001385,0.001123
0.001683,0.001496,0.001123
0.001683,0.001496,0.001198
0.002571,0.001773,0.001348
0.002151,0.001718,0.001348
0.001777,0.001607,0.001273
0.002852,0.001884,0.001423
0.0036,0.002438,0.001722
0.002571,0.002327,0.001722
0.001309,0.001939,0.001572
0.001403,0.001829,0.001572
0.002338,0.001995,0.001572
0.001309,0.001718,0.001497
0.001309,0.001552,0.001423
0.001029,0.001385,0.001423
0.001216,0.001385,0.001423
0.001122,0.001219,0.001348
0.001029,0.000997,0.001273
0.00159,0.001108,0.001198
0.001309,0.000997,0.001198
0.001262,0.000997,0.001123
0.001075,0.000887,0.001048
0.001964,0.001108,0.001048
0.002805,0.001385,0.001198
0.002151,0.001441,0.001198
0.00346,0.001995,0.001497
0.002992,0.00205,0.001572
0.00201,0.001884,0.001497
0.003039,0.002106,0.001647
0.002384,0.002161,0.001722
0.001636,0.001939,0.001572
0.001449,0.001773,0.001572
0.002338,0.001995,0.001647
0.001169,0.001662,0.001497
0.001403,0.001607,0.001497
0.000982,0.001385,0.001423
0.002057,0.001441,0.001423
0.00187,0.001441,0.001423
0.002571,0.001662,0.001497
0.001917,0.001496,0.001423
0.001543,0.001385,0.001423
0.001122,0.001219,0.001348
0.005003,0.002604,0.002022
0.002525,0.002272,0.001872
0.001262,0.001884,0.001722
0.00159,0.001773,0.001722
0.001309,0.001607,0.001572
0.002852,0.002106,0.001797
0.002104,0.001995,0.001797
0.00201,0.001995,0.001797
0.001683,0.001884,0.001797
0.001449,0.001718,0.001722
0.001917,0.001829,0.001722
0.00187,0.001773,0.001722
